AccountID,AccountNumber,CustomerID,AccountType,AccountStatus,CreatedDate,ClosedDate,Balance,Currency,Description,CreatedBy
ACCT-Ski-CID-162,ACC-CID-162-Ski,CID-162,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-162 - Ski Channel,SampleGen
ACCT-Ski-CID-163,ACC-CID-163-Ski,CID-163,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-163 - Ski Channel,SampleGen
ACCT-Ski-CID-164,ACC-CID-164-Ski,CID-164,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-164 - Ski Channel,SampleGen
ACCT-Ski-CID-165,ACC-CID-165-Ski,CID-165,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-165 - Ski Channel,SampleGen
ACCT-Ski-CID-166,ACC-CID-166-Ski,CID-166,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-166 - Ski Channel,SampleGen
ACCT-Ski-CID-167,ACC-CID-167-Ski,CID-167,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-167 - Ski Channel,SampleGen
ACCT-Ski-CID-168,ACC-CID-168-Ski,CID-168,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-168 - Ski Channel,SampleGen
ACCT-Ski-CID-169,ACC-CID-169-Ski,CID-169,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-169 - Ski Channel,SampleGen
ACCT-Ski-CID-170,ACC-CID-170-Ski,CID-170,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-170 - Ski Channel,SampleGen
ACCT-Ski-CID-171,ACC-CID-171-Ski,CID-171,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-171 - Ski Channel,SampleGen
ACCT-Ski-CID-172,ACC-CID-172-Ski,CID-172,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-172 - Ski Channel,SampleGen
ACCT-Ski-CID-173,ACC-CID-173-Ski,CID-173,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-173 - Ski Channel,SampleGen
ACCT-Ski-CID-174,ACC-CID-174-Ski,CID-174,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-174 - Ski Channel,SampleGen
ACCT-Ski-CID-175,ACC-CID-175-Ski,CID-175,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-175 - Ski Channel,SampleGen
ACCT-Ski-CID-176,ACC-CID-176-Ski,CID-176,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-176 - Ski Channel,SampleGen
ACCT-Ski-CID-177,ACC-CID-177-Ski,CID-177,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-177 - Ski Channel,SampleGen
ACCT-Ski-CID-178,ACC-CID-178-Ski,CID-178,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-178 - Ski Channel,SampleGen
ACCT-Ski-CID-179,ACC-CID-179-Ski,CID-179,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-179 - Ski Channel,SampleGen
ACCT-Ski-CID-180,ACC-CID-180-Ski,CID-180,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-180 - Ski Channel,SampleGen
ACCT-Ski-CID-181,ACC-CID-181-Ski,CID-181,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-181 - Ski Channel,SampleGen
ACCT-Ski-CID-182,ACC-CID-182-Ski,CID-182,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-182 - Ski Channel,SampleGen
ACCT-Ski-CID-183,ACC-CID-183-Ski,CID-183,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-183 - Ski Channel,SampleGen
ACCT-Ski-CID-184,ACC-CID-184-Ski,CID-184,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-184 - Ski Channel,SampleGen
ACCT-Ski-CID-185,ACC-CID-185-Ski,CID-185,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-185 - Ski Channel,SampleGen
ACCT-Ski-CID-186,ACC-CID-186-Ski,CID-186,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-186 - Ski Channel,SampleGen
ACCT-Ski-CID-187,ACC-CID-187-Ski,CID-187,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-187 - Ski Channel,SampleGen
ACCT-Ski-CID-188,ACC-CID-188-Ski,CID-188,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-188 - Ski Channel,SampleGen
ACCT-Ski-CID-189,ACC-CID-189-Ski,CID-189,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-189 - Ski Channel,SampleGen
ACCT-Ski-CID-190,ACC-CID-190-Ski,CID-190,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-190 - Ski Channel,SampleGen
ACCT-Ski-CID-191,ACC-CID-191-Ski,CID-191,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-191 - Ski Channel,SampleGen
ACCT-Ski-CID-192,ACC-CID-192-Ski,CID-192,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-192 - Ski Channel,SampleGen
ACCT-Ski-CID-193,ACC-CID-193-Ski,CID-193,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-193 - Ski Channel,SampleGen
ACCT-Ski-CID-194,ACC-CID-194-Ski,CID-194,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-194 - Ski Channel,SampleGen
ACCT-Ski-CID-195,ACC-CID-195-Ski,CID-195,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-195 - Ski Channel,SampleGen
ACCT-Ski-CID-196,ACC-CID-196-Ski,CID-196,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-196 - Ski Channel,SampleGen
ACCT-Ski-CID-197,ACC-CID-197-Ski,CID-197,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-197 - Ski Channel,SampleGen
ACCT-Ski-CID-198,ACC-CID-198-Ski,CID-198,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-198 - Ski Channel,SampleGen
ACCT-Ski-CID-199,ACC-CID-199-Ski,CID-199,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-199 - Ski Channel,SampleGen
ACCT-Ski-CID-200,ACC-CID-200-Ski,CID-200,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-200 - Ski Channel,SampleGen
ACCT-Ski-CID-201,ACC-CID-201-Ski,CID-201,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-201 - Ski Channel,SampleGen
ACCT-Ski-CID-202,ACC-CID-202-Ski,CID-202,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-202 - Ski Channel,SampleGen
ACCT-Ski-CID-203,ACC-CID-203-Ski,CID-203,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-203 - Ski Channel,SampleGen
ACCT-Ski-CID-204,ACC-CID-204-Ski,CID-204,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-204 - Ski Channel,SampleGen
ACCT-Ski-CID-205,ACC-CID-205-Ski,CID-205,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-205 - Ski Channel,SampleGen
ACCT-Ski-CID-206,ACC-CID-206-Ski,CID-206,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-206 - Ski Channel,SampleGen
ACCT-Ski-CID-207,ACC-CID-207-Ski,CID-207,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-207 - Ski Channel,SampleGen
ACCT-Ski-CID-208,ACC-CID-208-Ski,CID-208,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-208 - Ski Channel,SampleGen
ACCT-Ski-CID-209,ACC-CID-209-Ski,CID-209,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-209 - Ski Channel,SampleGen
ACCT-Ski-CID-210,ACC-CID-210-Ski,CID-210,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-210 - Ski Channel,SampleGen
ACCT-Ski-CID-211,ACC-CID-211-Ski,CID-211,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-211 - Ski Channel,SampleGen
ACCT-Ski-CID-212,ACC-CID-212-Ski,CID-212,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-212 - Ski Channel,SampleGen
ACCT-Ski-CID-213,ACC-CID-213-Ski,CID-213,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-213 - Ski Channel,SampleGen
ACCT-Ski-CID-214,ACC-CID-214-Ski,CID-214,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-214 - Ski Channel,SampleGen
ACCT-Ski-CID-215,ACC-CID-215-Ski,CID-215,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-215 - Ski Channel,SampleGen
ACCT-Ski-CID-216,ACC-CID-216-Ski,CID-216,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-216 - Ski Channel,SampleGen
ACCT-Ski-CID-217,ACC-CID-217-Ski,CID-217,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-217 - Ski Channel,SampleGen
ACCT-Ski-CID-218,ACC-CID-218-Ski,CID-218,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-218 - Ski Channel,SampleGen
ACCT-Ski-CID-219,ACC-CID-219-Ski,CID-219,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-219 - Ski Channel,SampleGen
ACCT-Ski-CID-220,ACC-CID-220-Ski,CID-220,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-220 - Ski Channel,SampleGen
ACCT-Ski-CID-221,ACC-CID-221-Ski,CID-221,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-221 - Ski Channel,SampleGen
ACCT-Ski-CID-222,ACC-CID-222-Ski,CID-222,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-222 - Ski Channel,SampleGen
ACCT-Ski-CID-223,ACC-CID-223-Ski,CID-223,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-223 - Ski Channel,SampleGen
ACCT-Ski-CID-224,ACC-CID-224-Ski,CID-224,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-224 - Ski Channel,SampleGen
ACCT-Ski-CID-225,ACC-CID-225-Ski,CID-225,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-225 - Ski Channel,SampleGen
ACCT-Ski-CID-226,ACC-CID-226-Ski,CID-226,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-226 - Ski Channel,SampleGen
ACCT-Ski-CID-227,ACC-CID-227-Ski,CID-227,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-227 - Ski Channel,SampleGen
ACCT-Ski-CID-228,ACC-CID-228-Ski,CID-228,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-228 - Ski Channel,SampleGen
ACCT-Ski-CID-229,ACC-CID-229-Ski,CID-229,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-229 - Ski Channel,SampleGen
ACCT-Ski-CID-230,ACC-CID-230-Ski,CID-230,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-230 - Ski Channel,SampleGen
ACCT-Ski-CID-231,ACC-CID-231-Ski,CID-231,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-231 - Ski Channel,SampleGen
ACCT-Ski-CID-232,ACC-CID-232-Ski,CID-232,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-232 - Ski Channel,SampleGen
ACCT-Ski-CID-233,ACC-CID-233-Ski,CID-233,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-233 - Ski Channel,SampleGen
ACCT-Ski-CID-234,ACC-CID-234-Ski,CID-234,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-234 - Ski Channel,SampleGen
ACCT-Ski-CID-235,ACC-CID-235-Ski,CID-235,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-235 - Ski Channel,SampleGen
ACCT-Ski-CID-236,ACC-CID-236-Ski,CID-236,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-236 - Ski Channel,SampleGen
ACCT-Ski-CID-237,ACC-CID-237-Ski,CID-237,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-237 - Ski Channel,SampleGen
ACCT-Ski-CID-238,ACC-CID-238-Ski,CID-238,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-238 - Ski Channel,SampleGen
ACCT-Ski-CID-239,ACC-CID-239-Ski,CID-239,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-239 - Ski Channel,SampleGen
ACCT-Ski-CID-240,ACC-CID-240-Ski,CID-240,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-240 - Ski Channel,SampleGen
ACCT-Ski-CID-241,ACC-CID-241-Ski,CID-241,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-241 - Ski Channel,SampleGen
ACCT-Ski-CID-242,ACC-CID-242-Ski,CID-242,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-242 - Ski Channel,SampleGen
ACCT-Ski-CID-243,ACC-CID-243-Ski,CID-243,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-243 - Ski Channel,SampleGen
ACCT-Ski-CID-244,ACC-CID-244-Ski,CID-244,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-244 - Ski Channel,SampleGen
ACCT-Ski-CID-245,ACC-CID-245-Ski,CID-245,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-245 - Ski Channel,SampleGen
ACCT-Ski-CID-246,ACC-CID-246-Ski,CID-246,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-246 - Ski Channel,SampleGen
ACCT-Ski-CID-247,ACC-CID-247-Ski,CID-247,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-247 - Ski Channel,SampleGen
ACCT-Ski-CID-248,ACC-CID-248-Ski,CID-248,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-248 - Ski Channel,SampleGen
ACCT-Ski-CID-249,ACC-CID-249-Ski,CID-249,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-249 - Ski Channel,SampleGen
ACCT-Ski-CID-250,ACC-CID-250-Ski,CID-250,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-250 - Ski Channel,SampleGen
ACCT-Ski-CID-251,ACC-CID-251-Ski,CID-251,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-251 - Ski Channel,SampleGen
ACCT-Ski-CID-252,ACC-CID-252-Ski,CID-252,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-252 - Ski Channel,SampleGen
ACCT-Ski-CID-253,ACC-CID-253-Ski,CID-253,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-253 - Ski Channel,SampleGen
ACCT-Ski-CID-254,ACC-CID-254-Ski,CID-254,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-254 - Ski Channel,SampleGen
ACCT-Ski-CID-255,ACC-CID-255-Ski,CID-255,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-255 - Ski Channel,SampleGen
ACCT-Ski-CID-256,ACC-CID-256-Ski,CID-256,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-256 - Ski Channel,SampleGen
ACCT-Ski-CID-257,ACC-CID-257-Ski,CID-257,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-257 - Ski Channel,SampleGen
ACCT-Ski-CID-258,ACC-CID-258-Ski,CID-258,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-258 - Ski Channel,SampleGen
ACCT-Ski-CID-259,ACC-CID-259-Ski,CID-259,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-259 - Ski Channel,SampleGen
ACCT-Ski-CID-260,ACC-CID-260-Ski,CID-260,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-260 - Ski Channel,SampleGen
ACCT-Ski-CID-261,ACC-CID-261-Ski,CID-261,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-261 - Ski Channel,SampleGen
ACCT-Ski-CID-262,ACC-CID-262-Ski,CID-262,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-262 - Ski Channel,SampleGen
ACCT-Ski-CID-263,ACC-CID-263-Ski,CID-263,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-263 - Ski Channel,SampleGen
ACCT-Ski-CID-264,ACC-CID-264-Ski,CID-264,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-264 - Ski Channel,SampleGen
ACCT-Ski-CID-265,ACC-CID-265-Ski,CID-265,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-265 - Ski Channel,SampleGen
ACCT-Ski-CID-266,ACC-CID-266-Ski,CID-266,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-266 - Ski Channel,SampleGen
ACCT-Ski-CID-267,ACC-CID-267-Ski,CID-267,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-267 - Ski Channel,SampleGen
ACCT-Ski-CID-268,ACC-CID-268-Ski,CID-268,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-268 - Ski Channel,SampleGen
ACCT-Ski-CID-269,ACC-CID-269-Ski,CID-269,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-269 - Ski Channel,SampleGen
ACCT-Ski-CID-270,ACC-CID-270-Ski,CID-270,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-270 - Ski Channel,SampleGen
ACCT-Ski-CID-271,ACC-CID-271-Ski,CID-271,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-271 - Ski Channel,SampleGen
ACCT-Ski-CID-272,ACC-CID-272-Ski,CID-272,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-272 - Ski Channel,SampleGen
ACCT-Ski-CID-273,ACC-CID-273-Ski,CID-273,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-273 - Ski Channel,SampleGen
ACCT-Ski-CID-274,ACC-CID-274-Ski,CID-274,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-274 - Ski Channel,SampleGen
ACCT-Ski-CID-275,ACC-CID-275-Ski,CID-275,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-275 - Ski Channel,SampleGen
ACCT-Ski-CID-276,ACC-CID-276-Ski,CID-276,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-276 - Ski Channel,SampleGen
ACCT-Ski-CID-277,ACC-CID-277-Ski,CID-277,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-277 - Ski Channel,SampleGen
ACCT-Ski-CID-278,ACC-CID-278-Ski,CID-278,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-278 - Ski Channel,SampleGen
ACCT-Ski-CID-279,ACC-CID-279-Ski,CID-279,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-279 - Ski Channel,SampleGen
ACCT-Ski-CID-280,ACC-CID-280-Ski,CID-280,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-280 - Ski Channel,SampleGen
ACCT-Ski-CID-281,ACC-CID-281-Ski,CID-281,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-281 - Ski Channel,SampleGen
ACCT-Ski-CID-282,ACC-CID-282-Ski,CID-282,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-282 - Ski Channel,SampleGen
ACCT-Ski-CID-283,ACC-CID-283-Ski,CID-283,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-283 - Ski Channel,SampleGen
ACCT-Ski-CID-284,ACC-CID-284-Ski,CID-284,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-284 - Ski Channel,SampleGen
ACCT-Ski-CID-285,ACC-CID-285-Ski,CID-285,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-285 - Ski Channel,SampleGen
ACCT-Ski-CID-286,ACC-CID-286-Ski,CID-286,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-286 - Ski Channel,SampleGen
ACCT-Ski-CID-287,ACC-CID-287-Ski,CID-287,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-287 - Ski Channel,SampleGen
ACCT-Ski-CID-288,ACC-CID-288-Ski,CID-288,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-288 - Ski Channel,SampleGen
ACCT-Ski-CID-289,ACC-CID-289-Ski,CID-289,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-289 - Ski Channel,SampleGen
ACCT-Ski-CID-290,ACC-CID-290-Ski,CID-290,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-290 - Ski Channel,SampleGen
ACCT-Ski-CID-291,ACC-CID-291-Ski,CID-291,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-291 - Ski Channel,SampleGen
ACCT-Ski-CID-292,ACC-CID-292-Ski,CID-292,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-292 - Ski Channel,SampleGen
ACCT-Ski-CID-293,ACC-CID-293-Ski,CID-293,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-293 - Ski Channel,SampleGen
ACCT-Ski-CID-294,ACC-CID-294-Ski,CID-294,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-294 - Ski Channel,SampleGen
ACCT-Ski-CID-295,ACC-CID-295-Ski,CID-295,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-295 - Ski Channel,SampleGen
ACCT-Ski-CID-296,ACC-CID-296-Ski,CID-296,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-296 - Ski Channel,SampleGen
ACCT-Ski-CID-297,ACC-CID-297-Ski,CID-297,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-297 - Ski Channel,SampleGen
ACCT-Ski-CID-298,ACC-CID-298-Ski,CID-298,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-298 - Ski Channel,SampleGen
ACCT-Ski-CID-299,ACC-CID-299-Ski,CID-299,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-299 - Ski Channel,SampleGen
ACCT-Ski-CID-300,ACC-CID-300-Ski,CID-300,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-300 - Ski Channel,SampleGen
ACCT-Ski-CID-301,ACC-CID-301-Ski,CID-301,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-301 - Ski Channel,SampleGen
ACCT-Ski-CID-302,ACC-CID-302-Ski,CID-302,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-302 - Ski Channel,SampleGen
ACCT-Ski-CID-303,ACC-CID-303-Ski,CID-303,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-303 - Ski Channel,SampleGen
ACCT-Ski-CID-304,ACC-CID-304-Ski,CID-304,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-304 - Ski Channel,SampleGen
ACCT-Ski-CID-305,ACC-CID-305-Ski,CID-305,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-305 - Ski Channel,SampleGen
ACCT-Ski-CID-306,ACC-CID-306-Ski,CID-306,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-306 - Ski Channel,SampleGen
ACCT-Ski-CID-307,ACC-CID-307-Ski,CID-307,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-307 - Ski Channel,SampleGen
ACCT-Ski-CID-308,ACC-CID-308-Ski,CID-308,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-308 - Ski Channel,SampleGen
ACCT-Ski-CID-309,ACC-CID-309-Ski,CID-309,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-309 - Ski Channel,SampleGen
ACCT-Ski-CID-310,ACC-CID-310-Ski,CID-310,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-310 - Ski Channel,SampleGen
ACCT-Ski-CID-311,ACC-CID-311-Ski,CID-311,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-311 - Ski Channel,SampleGen
ACCT-Ski-CID-312,ACC-CID-312-Ski,CID-312,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-312 - Ski Channel,SampleGen
ACCT-Ski-CID-313,ACC-CID-313-Ski,CID-313,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-313 - Ski Channel,SampleGen
ACCT-Ski-CID-314,ACC-CID-314-Ski,CID-314,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-314 - Ski Channel,SampleGen
ACCT-Ski-CID-315,ACC-CID-315-Ski,CID-315,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-315 - Ski Channel,SampleGen
ACCT-Ski-CID-316,ACC-CID-316-Ski,CID-316,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-316 - Ski Channel,SampleGen
ACCT-Ski-CID-317,ACC-CID-317-Ski,CID-317,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-317 - Ski Channel,SampleGen
ACCT-Ski-CID-318,ACC-CID-318-Ski,CID-318,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-318 - Ski Channel,SampleGen
ACCT-Ski-CID-319,ACC-CID-319-Ski,CID-319,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-319 - Ski Channel,SampleGen
ACCT-Ski-CID-320,ACC-CID-320-Ski,CID-320,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-320 - Ski Channel,SampleGen
ACCT-Ski-CID-321,ACC-CID-321-Ski,CID-321,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-321 - Ski Channel,SampleGen
ACCT-Ski-CID-322,ACC-CID-322-Ski,CID-322,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-322 - Ski Channel,SampleGen
ACCT-Ski-CID-323,ACC-CID-323-Ski,CID-323,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-323 - Ski Channel,SampleGen
